"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Brazil","Curaçao","2015.0","Export","408.0","10.11","532656.96","0.28"
"Brazil","Christmas Island","2015.0","Export","","","",""
"Brazil","Cayman Islands","2015.0","Export","128.0","3.17","56099.82","0.03"
"Brazil","Cyprus","2015.0","Export","80.0","1.98","9271.69","0.0"
"Brazil","Czech Republic","2015.0","Export","242.0","6.0","26071.99","0.01"
"Brazil","Germany","2015.0","Export","1678.0","41.6","5171570.75","2.71"
"Brazil","Djibouti","2015.0","Export","60.0","1.49","14339.86","0.01"
"Brazil","Dominica","2015.0","Export","37.0","0.92","2711.67","0.0"
"Brazil","Denmark","2015.0","Export","358.0","8.87","321918.38","0.17"
"Brazil","Dominican Republic","2015.0","Export","1454.0","36.04","523161.38","0.27"
"Brazil","Algeria","2015.0","Export","328.0","8.13","993045.77","0.52"
"Brazil","East Asia & Pacific","2015.0","Export","2394.0","59.35","56886285.36","29.76"
"Brazil","Europe & Central Asia","2015.0","Export","2996.0","74.27","41141917.36","21.53"
"Brazil","Ecuador","2015.0","Export","1702.0","42.19","665462.39","0.35"
"Brazil","Egypt, Arab Rep.","2015.0","Export","628.0","15.57","2056588.3","1.08"
"Brazil","Eritrea","2015.0","Export","7.0","0.17","1280.23","0.0"
"Brazil","Western Sahara","2015.0","Export","","","",""
"Brazil","Spain","2015.0","Export","1323.0","32.8","2971693.27","1.55"
"Brazil","Estonia","2015.0","Export","110.0","2.73","32767.89","0.02"
"Brazil","Ethiopia(excludes Eritrea)","2015.0","Export","191.0","4.73","21962.08","0.01"
"Brazil","Finland","2015.0","Export","376.0","9.32","269320.14","0.14"
"Brazil","Fiji","2015.0","Export","38.0","0.94","1031.91","0.0"
"Brazil","Falkland Island","2015.0","Export","3.0","0.07","111.86","0.0"
"Brazil","France","2015.0","Export","1533.0","38.0","2270225.36","1.19"
"Brazil","Faeroe Islands","2015.0","Export","2.0","0.05","55.89","0.0"
"Brazil","Micronesia, Fed. Sts.","2015.0","Export","3.0","0.07","211.77","0.0"
"Brazil","Gabon","2015.0","Export","188.0","4.66","36479.51","0.02"
"Brazil","United Kingdom","2015.0","Export","1333.0","33.04","2916045.63","1.53"
"Brazil","Georgia","2015.0","Export","94.0","2.33","194406.0","0.1"
"Brazil","Ghana","2015.0","Export","806.0","19.98","183164.16","0.1"
"Brazil","Gibraltar","2015.0","Export","2.0","0.05","147.86","0.0"
"Brazil","Guinea","2015.0","Export","125.0","3.1","53888.77","0.03"
"Brazil","Gambia, The","2015.0","Export","56.0","1.39","78989.96","0.04"
"Brazil","Guinea-Bissau","2015.0","Export","197.0","4.88","2885.87","0.0"
"Brazil","Equatorial Guinea","2015.0","Export","811.0","20.1","25190.99","0.01"
"Brazil","Greece","2015.0","Export","370.0","9.17","117029.62","0.06"
"Brazil","Grenada","2015.0","Export","90.0","2.23","7689.9","0.0"
"Brazil","Greenland","2015.0","Export","4.0","0.1","8.91","0.0"
"Brazil","Guatemala","2015.0","Export","1198.0","29.7","224320.9","0.12"
"Brazil","Guam","2015.0","Export","7.0","0.17","102.54","0.0"
"Brazil","Guyana","2015.0","Export","431.0","10.68","21887.1","0.01"
"Brazil","Hong Kong, China","2015.0","Export","655.0","16.24","2108001.99","1.1"
"Brazil","Honduras","2015.0","Export","934.0","23.15","102263.19","0.05"
"Brazil","Croatia","2015.0","Export","105.0","2.6","78607.5","0.04"
"Brazil","Haiti","2015.0","Export","282.0","6.99","37750.91","0.02"
"Brazil","Hungary","2015.0","Export","296.0","7.34","239097.24","0.13"
"Brazil","Indonesia","2015.0","Export","653.0","16.19","2180799.75","1.14"
"Brazil","India","2015.0","Export","1055.0","26.15","3617449.35","1.89"
"Brazil","British Indian Ocean Ter.","2015.0","Export","","","",""
"Brazil","Ireland","2015.0","Export","263.0","6.52","383432.88","0.2"
"Brazil","Iran, Islamic Rep.","2015.0","Export","144.0","3.57","1666185.29","0.87"
"Brazil","Iraq","2015.0","Export","150.0","3.72","306583.03","0.16"
"Brazil","Iceland","2015.0","Export","32.0","0.79","292864.9","0.15"
"Brazil","Israel","2015.0","Export","616.0","15.27","380751.04","0.2"
"Brazil","Italy","2015.0","Export","1451.0","35.97","3270224.75","1.71"
"Brazil","Jamaica","2015.0","Export","375.0","9.3","59252.71","0.03"
"Brazil","Jordan","2015.0","Export","346.0","8.58","242302.25","0.13"
"Brazil","Japan","2015.0","Export","1214.0","30.09","4844959.3","2.53"
"Brazil","Kazakhstan","2015.0","Export","125.0","3.1","8107.35","0.0"
"Brazil","Kenya","2015.0","Export","405.0","10.04","60675.04","0.03"
"Brazil","Kyrgyz Republic","2015.0","Export","7.0","0.17","2889.67","0.0"
"Brazil","Cambodia","2015.0","Export","51.0","1.26","3531.46","0.0"
"Brazil","Kiribati","2015.0","Export","1.0","0.02","34.1","0.0"
"Brazil","St. Kitts and Nevis","2015.0","Export","34.0","0.84","3277.38","0.0"
"Brazil","Korea, Rep.","2015.0","Export","788.0","19.53","3122202.79","1.63"
"Brazil","Kuwait","2015.0","Export","349.0","8.65","239533.98","0.13"
"Brazil","Lao PDR","2015.0","Export","13.0","0.32","205.57","0.0"
"Brazil","Lebanon","2015.0","Export","498.0","12.35","286774.98","0.15"
"Brazil","Liberia","2015.0","Export","111.0","2.75","26412.01","0.01"
"Brazil","Libya","2015.0","Export","91.0","2.26","147870.04","0.08"
"Brazil","St. Lucia","2015.0","Export","73.0","1.81","672825.72","0.35"
"Brazil","Latin America & Caribbean","2015.0","Export","3698.0","91.67","38594789.22","20.19"
"Brazil","Sri Lanka","2015.0","Export","198.0","4.91","116768.27","0.06"
"Brazil","Lesotho","2015.0","Export","10.0","0.25","14.11","0.0"
"Brazil","Lithuania","2015.0","Export","169.0","4.19","52102.57","0.03"
"Brazil","Luxembourg","2015.0","Export","63.0","1.56","36379.81","0.02"
"Brazil","Latvia","2015.0","Export","115.0","2.85","26714.95","0.01"
"Brazil","Macao","2015.0","Export","16.0","0.4","497.03","0.0"
"Brazil","Morocco","2015.0","Export","291.0","7.21","494287.16","0.26"
"Brazil","Moldova","2015.0","Export","63.0","1.56","2093.18","0.0"
"Brazil","Madagascar","2015.0","Export","91.0","2.26","22734.2","0.01"
"Brazil","Maldives","2015.0","Export","27.0","0.67","12408.0","0.01"
"Brazil","Middle East & North Africa","2015.0","Export","1691.0","41.92","13934910.14","7.29"
"Brazil","Mexico","2015.0","Export","2061.0","51.09","3588345.84","1.88"
"Brazil","Marshall Islands","2015.0","Export","5.0","0.12","11610.23","0.01"
"Brazil","Macedonia, FYR","2015.0","Export","85.0","2.11","17715.78","0.01"
"Brazil","Mali","2015.0","Export","28.0","0.69","7977.85","0.0"
"Brazil","Malta","2015.0","Export","77.0","1.91","15425.88","0.01"
"Brazil","Myanmar","2015.0","Export","78.0","1.93","40138.33","0.02"
"Brazil","Mongolia","2015.0","Export","24.0","0.59","1194.53","0.0"
"Brazil","Northern Mariana Islands","2015.0","Export","1.0","0.02","0.08","0.0"
"Brazil","Montenegro","2015.0","Export","22.0","0.55","21474.08","0.01"
"Brazil","Mozambique","2015.0","Export","738.0","18.29","69099.53","0.04"
"Brazil","Mauritania","2015.0","Export","74.0","1.83","141696.32","0.07"
"Brazil","Montserrat","2015.0","Export","1.0","0.02","6.03","0.0"
"Brazil","Mauritius","2015.0","Export","231.0","5.73","39921.53","0.02"
"Brazil","Malawi","2015.0","Export","73.0","1.81","1157.22","0.0"
"Brazil","Malaysia","2015.0","Export","541.0","13.41","1829670.18","0.96"
"Brazil","North America","2015.0","Export","2843.0","70.48","26580395.57","13.91"
"Brazil","Namibia","2015.0","Export","182.0","4.51","7020.71","0.0"
"Brazil","New Caledonia","2015.0","Export","139.0","3.45","6263.73","0.0"
"Brazil","Niger","2015.0","Export","15.0","0.37","754.68","0.0"
"Brazil","Norfolk Island","2015.0","Export","","","",""
"Brazil","Nigeria","2015.0","Export","516.0","12.79","688377.15","0.36"
"Brazil","Nicaragua","2015.0","Export","861.0","21.34","94036.91","0.05"
"Brazil","Niue","2015.0","Export","29.0","0.72","253.68","0.0"
"Brazil","Netherlands","2015.0","Export","1166.0","28.9","10044465.68","5.26"
"Brazil","Norway","2015.0","Export","267.0","6.62","678970.77","0.36"
"Brazil","Nepal","2015.0","Export","33.0","0.82","840.06","0.0"
"Brazil","Nauru","2015.0","Export","","","",""
"Brazil","New Zealand","2015.0","Export","480.0","11.9","64200.35","0.03"
"Brazil","Other Asia, nes","2015.0","Export","545.0","13.51","1574774.56","0.82"
"Brazil","Oman","2015.0","Export","245.0","6.07","583945.78","0.31"
"Brazil","Pakistan","2015.0","Export","298.0","7.39","297853.14","0.16"
"Brazil","Panama","2015.0","Export","1339.0","33.19","304737.87","0.16"
"Brazil","Pitcairn","2015.0","Export","1.0","0.02","0.36","0.0"
"Brazil","Peru","2015.0","Export","2131.0","52.83","1815632.2","0.95"
"Brazil","Philippines","2015.0","Export","436.0","10.81","728633.86","0.38"
"Brazil","Palau","2015.0","Export","","","",""
"Brazil","Papua New Guinea","2015.0","Export","89.0","2.21","3335.19","0.0"
"Brazil","Poland","2015.0","Export","523.0","12.96","495035.46","0.26"
"Brazil","Korea, Dem. Rep.","2015.0","Export","26.0","0.64","2482.04","0.0"
"Brazil","Portugal","2015.0","Export","1249.0","30.96","822104.98","0.43"
"Brazil","Paraguay","2015.0","Export","2890.0","71.64","2473348.26","1.29"
"Brazil","Occ.Pal.Terr","2015.0","Export","43.0","1.07","47004.02","0.02"
"Brazil","French Polynesia","2015.0","Export","100.0","2.48","975.89","0.0"
"Brazil","Qatar","2015.0","Export","217.0","5.38","356953.94","0.19"
"Brazil","Romania","2015.0","Export","322.0","7.98","242329.93","0.13"
"Brazil","Russian Federation","2015.0","Export","628.0","15.57","2464430.33","1.29"
"Brazil","Rwanda","2015.0","Export","50.0","1.24","698.48","0.0"
"Brazil","South Asia","2015.0","Export","1205.0","29.87","5199467.46","2.72"
"Brazil","Saudi Arabia","2015.0","Export","626.0","15.52","2750366.92","1.44"
"Brazil","Senegal","2015.0","Export","249.0","6.17","131900.12","0.07"
"Brazil","Serbia, FR(Serbia/Montenegro)","2015.0","Export","156.0","3.87","33197.08","0.02"
"Brazil","Singapore","2015.0","Export","868.0","21.52","2045353.05","1.07"
"Brazil","Saint Helena","2015.0","Export","1.0","0.02","4.6","0.0"
"Brazil","Solomon Islands","2015.0","Export","53.0","1.31","324.5","0.0"
"Brazil","Sierra Leone","2015.0","Export","39.0","0.97","45749.02","0.02"
"Brazil","El Salvador","2015.0","Export","907.0","22.48","106196.91","0.06"
"Brazil","San Marino","2015.0","Export","2.0","0.05","8.34","0.0"
"Brazil","Somalia","2015.0","Export","12.0","0.3","36870.68","0.02"
"Brazil","South Sudan","2015.0","Export","8.0","0.2","692.0","0.0"
"Brazil","Sub-Saharan Africa","2015.0","Export","2499.0","61.95","4166682.44","2.18"
"Brazil","Sao Tome and Principe","2015.0","Export","48.0","1.19","881.96","0.0"
"Brazil","Sudan","2015.0","Export","234.0","5.8","23377.29","0.01"
"Brazil","Suriname","2015.0","Export","625.0","15.49","38430.15","0.02"
"Brazil","Slovak Republic","2015.0","Export","122.0","3.02","21273.64","0.01"
"Brazil","Slovenia","2015.0","Export","160.0","3.97","380791.1","0.2"
"Brazil","Sweden","2015.0","Export","568.0","14.08","503477.42","0.26"
"Brazil","Swaziland","2015.0","Export","21.0","0.52","360.87","0.0"
"Brazil","Saint Maarten (Dutch part)","2015.0","Export","2.0","0.05","41.01","0.0"
"Brazil","Seychelles","2015.0","Export","87.0","2.16","7708.52","0.0"
"Brazil","Syrian Arab Republic","2015.0","Export","43.0","1.07","69664.75","0.04"
"Brazil","Turks and Caicos Isl.","2015.0","Export","21.0","0.52","3341.91","0.0"
"Brazil","Chad","2015.0","Export","7.0","0.17","1188.66","0.0"
"Brazil","Togo","2015.0","Export","65.0","1.61","67857.03","0.04"
"Brazil","Thailand","2015.0","Export","654.0","16.21","1749311.73","0.92"
"Brazil","Tajikistan","2015.0","Export","20.0","0.5","2741.95","0.0"
"Brazil","Tokelau","2015.0","Export","","","",""
"Brazil","Turkmenistan","2015.0","Export","13.0","0.32","2747.29","0.0"
"Brazil","East Timor","2015.0","Export","15.0","0.37","6228.73","0.0"
"Brazil","Tonga","2015.0","Export","10.0","0.25","868.65","0.0"
"Brazil","Trinidad and Tobago","2015.0","Export","621.0","15.39","266632.83","0.14"
"Brazil","Tunisia","2015.0","Export","315.0","7.81","302968.83","0.16"
"Brazil","Turkey","2015.0","Export","665.0","16.48","1335561.7","0.7"
"Brazil","Tuvalu","2015.0","Export","","","",""
"Brazil","Tanzania","2015.0","Export","228.0","5.65","16779.35","0.01"
"Brazil","Uganda","2015.0","Export","118.0","2.93","5967.2","0.0"
"Brazil","Ukraine","2015.0","Export","183.0","4.54","84619.1","0.04"
"Brazil","United States Minor Outlying I","2015.0","Export","5.0","0.12","189.83","0.0"
"Brazil","Unspecified","2015.0","Export","3.0","0.07","2426898.88","1.27"
"Brazil","Uruguay","2015.0","Export","2547.0","63.14","2726867.06","1.43"
"Brazil","United States","2015.0","Export","2805.0","69.53","24215973.75","12.67"
"Brazil","Uzbekistan","2015.0","Export","36.0","0.89","9963.01","0.01"
"Brazil","Holy See","2015.0","Export","","","",""
"Brazil","St. Vincent and the Grenadines","2015.0","Export","75.0","1.86","3285.1","0.0"
"Brazil","Venezuela","2015.0","Export","1434.0","35.55","2986603.82","1.56"
"Brazil","British Virgin Islands","2015.0","Export","64.0","1.59","16281.11","0.01"
"Brazil","Vietnam","2015.0","Export","425.0","10.54","2124310.4","1.11"
"Brazil","Vanuatu","2015.0","Export","31.0","0.77","220.89","0.0"
"Brazil"," World","2015.0","Export","4034.0","100.0","191126885.83","100.0"
"Brazil","Wallis and Futura Isl.","2015.0","Export","","","",""
"Brazil","Samoa","2015.0","Export","13.0","0.32","375.49","0.0"
"Brazil","Yemen","2015.0","Export","43.0","1.07","214545.47","0.11"
"Brazil","South Africa","2015.0","Export","1256.0","31.14","1353771.22","0.71"
"Brazil","Congo, Dem. Rep.","2015.0","Export","258.0","6.4","42099.12","0.02"
"Brazil","Zambia","2015.0","Export","147.0","3.64","5334.12","0.0"
"Brazil","Zimbabwe","2015.0","Export","186.0","4.61","11178.16","0.01"
