"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Barbados","New Zealand","2015.0","Export","8.0","0.45","29.39","0.01"
"Barbados","Other Asia, nes","2015.0","Export","13.0","0.74","633.93","0.13"
"Barbados","Oman","2015.0","Export","2.0","0.11","1.26","0.0"
"Barbados","Pakistan","2015.0","Export","10.0","0.57","41.19","0.01"
"Barbados","Panama","2015.0","Export","133.0","7.52","4143.49","0.86"
"Barbados","Peru","2015.0","Export","2.0","0.11","0.91","0.0"
"Barbados","Philippines","2015.0","Export","3.0","0.17","8.95","0.0"
"Barbados","Poland","2015.0","Export","5.0","0.28","73.02","0.02"
"Barbados","Korea, Dem. Rep.","2015.0","Export","4.0","0.23","6.87","0.0"
"Barbados","Portugal","2015.0","Export","1.0","0.06","0.04","0.0"
"Barbados","Paraguay","2015.0","Export","1.0","0.06","50.85","0.01"
"Barbados","French Polynesia","2015.0","Export","1.0","0.06","5.55","0.0"
"Barbados","Qatar","2015.0","Export","","","",""
"Barbados","Romania","2015.0","Export","","","",""
"Barbados","Russian Federation","2015.0","Export","","","",""
"Barbados","Rwanda","2015.0","Export","","","",""
"Barbados","South Asia","2015.0","Export","51.0","2.88","5963.82","1.24"
"Barbados","Saudi Arabia","2015.0","Export","1.0","0.06","10.0","0.0"
"Barbados","Senegal","2015.0","Export","1.0","0.06","0.2","0.0"
"Barbados","Serbia, FR(Serbia/Montenegro)","2015.0","Export","1.0","0.06","5.0","0.0"
"Barbados","Singapore","2015.0","Export","4.0","0.23","30.83","0.01"
"Barbados","Saint Helena","2015.0","Export","","","",""
"Barbados","Sierra Leone","2015.0","Export","1.0","0.06","19.17","0.0"
"Barbados","El Salvador","2015.0","Export","7.0","0.4","31.7","0.01"
"Barbados","San Marino","2015.0","Export","","","",""
"Barbados","Somalia","2015.0","Export","","","",""
"Barbados","Sub-Saharan Africa","2015.0","Export","14.0","0.79","127.6","0.03"
"Barbados","Sudan","2015.0","Export","","","",""
"Barbados","Suriname","2015.0","Export","51.0","2.88","2950.79","0.61"
"Barbados","Slovak Republic","2015.0","Export","3.0","0.17","100.07","0.02"
"Barbados","Slovenia","2015.0","Export","","","",""
"Barbados","Sweden","2015.0","Export","15.0","0.85","749.43","0.16"
"Barbados","Swaziland","2015.0","Export","","","",""
"Barbados","Saint Maarten (Dutch part)","2015.0","Export","43.0","2.43","403.43","0.08"
"Barbados","Turks and Caicos Isl.","2015.0","Export","44.0","2.49","428.53","0.09"
"Barbados","Thailand","2015.0","Export","11.0","0.62","674.99","0.14"
"Barbados","Tokelau","2015.0","Export","","","",""
"Barbados","Tonga","2015.0","Export","1.0","0.06","1.38","0.0"
"Barbados","Trinidad and Tobago","2015.0","Export","400.0","22.62","39803.62","8.25"
"Barbados","Tunisia","2015.0","Export","","","",""
"Barbados","Turkey","2015.0","Export","3.0","0.17","347.47","0.07"
"Barbados","Tanzania","2015.0","Export","1.0","0.06","44.26","0.01"
"Barbados","Uganda","2015.0","Export","1.0","0.06","0.01","0.0"
"Barbados","Ukraine","2015.0","Export","7.0","0.4","38.46","0.01"
"Barbados","Unspecified","2015.0","Export","1.0","0.06","75568.62","15.65"
"Barbados","Uruguay","2015.0","Export","1.0","0.06","0.26","0.0"
"Barbados","United States","2015.0","Export","1168.0","66.06","157489.55","32.62"
"Barbados","Holy See","2015.0","Export","2.0","0.11","3.14","0.0"
"Barbados","St. Vincent and the Grenadines","2015.0","Export","498.0","28.17","12556.08","2.6"
"Barbados","Venezuela","2015.0","Export","8.0","0.45","66.18","0.01"
"Barbados","British Virgin Islands","2015.0","Export","150.0","8.48","3427.64","0.71"
"Barbados","Vietnam","2015.0","Export","3.0","0.17","71.93","0.01"
"Barbados","Vanuatu","2015.0","Export","1.0","0.06","0.11","0.0"
"Barbados"," World","2015.0","Export","1768.0","100.0","482751.93","100.0"
"Barbados","South Africa","2015.0","Export","4.0","0.23","17.52","0.0"
"Barbados","Zambia","2015.0","Export","","","",""
"Barbados","Zimbabwe","2015.0","Export","1.0","0.06","1.4","0.0"
